book,chapter,verse,monad,text,ktv,phtext,phsep
Nehemia,7,44,386792,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Nehemia,7,44,386794,שְׁמֹנָֽה׃ ס ,,šᵊmōnˈā . s, 
Nehemia,7,45,386797,בְּנֵֽי־,,bᵊnˈê-,
Nehemia,7,45,386798,שַׁלּ֤וּם ,,šallˈûm, 
Nehemia,7,45,386799,בְּנֵֽי־,,bᵊnˈê-,
Nehemia,7,45,386800,אָטֵר֙ ,,ʔāṭˌēr, 
Nehemia,7,45,386801,בְּנֵֽי־,,bᵊnˈê-,
Nehemia,7,45,386802,טַלְמֹ֣ן ,,ṭalmˈōn, 
Nehemia,7,45,386803,בְּנֵֽי־,,bᵊnˈê-,
Nehemia,7,45,386804,עַקּ֔וּב ,,ʕaqqˈûv, 
Nehemia,7,45,386805,בְּנֵ֥י ,,bᵊnˌê, 
Nehemia,7,45,386806,חֲטִיטָ֖א ,,ḥᵃṭîṭˌā, 
Nehemia,7,45,386807,בְּנֵ֣י ,,bᵊnˈê, 
Nehemia,7,45,386808,שֹׁבָ֑י ,,šōvˈāy, 
Nehemia,7,45,386809,מֵאָ֖ה ,,mēʔˌā, 
Nehemia,7,45,386810,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Nehemia,7,45,386812,שְׁמֹנָֽה׃ ס ,,šᵊmōnˈā . s, 
Nehemia,7,60,386902,כָּל־,,kol-,
Nehemia,7,60,386904,נְּתִינִ֔ים ,,nnᵊṯînˈîm, 
Nehemia,7,60,386906,בְנֵ֖י ,,vᵊnˌê, 
Nehemia,7,60,386907,עַבְדֵ֣י ,,ʕavᵊḏˈê, 
Nehemia,7,60,386908,שְׁלֹמֹ֑ה ,,šᵊlōmˈō, 
Nehemia,7,60,386909,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Nehemia,7,60,386910,מֵאֹ֖ות ,,mēʔˌôṯ, 
Nehemia,7,60,386911,תִּשְׁעִ֥ים ,,tišʕˌîm, 
Nehemia,7,60,386913,שְׁנָֽיִם׃ פ ,,šᵊnˈāyim . f, 
Nehemia,7,62,386938,בְּנֵי־,,bᵊnê-,
Nehemia,7,62,386939,דְלָיָ֥ה ,,ḏᵊlāyˌā, 
Nehemia,7,62,386940,בְנֵֽי־,,vᵊnˈê-,
Nehemia,7,62,386941,טֹובִיָּ֖ה ,,ṭôviyyˌā, 
Nehemia,7,62,386942,בְּנֵ֣י ,,bᵊnˈê, 
Nehemia,7,62,386943,נְקֹודָ֑א ,,nᵊqôḏˈā, 
Nehemia,7,62,386944,שֵׁ֥שׁ ,,šˌēš, 
Nehemia,7,62,386945,מֵאֹ֖ות ,,mēʔˌôṯ, 
Nehemia,7,62,386947,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Nehemia,7,62,386949,שְׁנָֽיִם׃ ס ,,šᵊnˈāyim . s, 
Nehemia,7,66,387006,כָּל־,,kol-,
Nehemia,7,66,387008,קָּהָ֖ל ,,qqāhˌāl, 
Nehemia,7,66,387011,אַרְבַּ֣ע ,,ʔarbˈaʕ, 
Nehemia,7,66,387012,רִבֹּ֔וא ,,ribbˈô, 
Nehemia,7,66,387013,אַלְפַּ֖יִם ,,ʔalpˌayim, 
Nehemia,7,66,387014,שְׁלֹשׁ־,,šᵊlōš-,
Nehemia,7,66,387015,מֵאֹ֥ות ,,mēʔˌôṯ, 
Nehemia,7,66,387017,שִׁשִּֽׁים׃ ,,šiššˈîm, . 
Nehemia,7,67,387024,אֵ֔לֶּה ,,ʔˈēlleh, 
Nehemia,7,67,387025,שִׁבְעַ֣ת ,,šivʕˈaṯ, 
Nehemia,7,67,387026,אֲלָפִ֔ים ,,ʔᵃlāfˈîm, 
Nehemia,7,67,387027,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Nehemia,7,67,387028,מֵאֹ֖ות ,,mēʔˌôṯ, 
Nehemia,7,67,387029,שְׁלֹשִׁ֣ים ,,šᵊlōšˈîm, 
Nehemia,7,67,387031,שִׁבְעָ֑ה ,,šivʕˈā, 
Nehemia,11,6,389346,כָּל־,,kol-,
Nehemia,11,6,389347,בְּנֵי־,,bᵊnê-,
Nehemia,11,6,389348,פֶ֕רֶץ ,,fˈereṣ, 
Nehemia,11,6,389353,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Nehemia,11,6,389354,מֵאֹ֛ות ,,mēʔˈôṯ, 
Nehemia,11,6,389355,שִׁשִּׁ֥ים ,,šiššˌîm, 
Nehemia,11,6,389357,שְׁמֹנָ֖ה ,,šᵊmōnˌā, 
Nehemia,11,12,389426,אֲחֵיהֶ֗ם ,,ʔᵃḥêhˈem, 
Nehemia,11,12,389433,שְׁמֹנֶ֥ה ,,šᵊmōnˌeh, 
Nehemia,11,12,389434,מֵאֹ֖ות ,,mēʔˌôṯ, 
Nehemia,11,12,389435,עֶשְׂרִ֣ים ,,ʕeśrˈîm, 
Nehemia,11,12,389437,שְׁנָ֑יִם ,,šᵊnˈāyim, 
Nehemia,11,18,389544,כָּל־,,kol-,
Nehemia,11,18,389546,לְוִיִּם֙ ,,lᵊwiyyˌim, 
Nehemia,11,18,389551,מָאתַ֖יִם ,,māṯˌayim, 
Nehemia,11,18,389552,שְׁמֹנִ֥ים ,,šᵊmōnˌîm, 
Nehemia,11,18,389554,אַרְבָּעָֽה׃ פ ,,ʔarbāʕˈā . f, 
Nehemia,11,19,389557,שֹּֽׁועֲרִים֙ ,,ššˈôʕᵃrîm, 
Nehemia,11,19,389567,מֵאָ֖ה ,,mēʔˌā, 
Nehemia,11,19,389568,שִׁבְעִ֥ים ,,šivʕˌîm, 
Nehemia,11,19,389570,שְׁנָֽיִם׃ ,,šᵊnˈāyim, . 
Chronica_I,2,4,391898,כָּל־,,kol-,
Chronica_I,2,4,391899,בְּנֵ֥י ,,bᵊnˌê, 
Chronica_I,2,4,391900,יְהוּדָ֖ה ,,yᵊhûḏˌā, 
Chronica_I,2,4,391901,חֲמִשָּֽׁה׃ ס ,,ḥᵃmiššˈā . s, 
Chronica_I,2,6,391919,כֻּלָּ֥ם ,,kullˌām, 
Chronica_I,2,6,391920,חֲמִשָּֽׁה׃ ס ,,ḥᵃmiššˈā . s, 
Chronica_I,2,21,392091,ה֖וּא ,,hˌû, 
Chronica_I,2,21,392093,שִׁשִּׁ֣ים ,,šiššˈîm, 
Chronica_I,6,45,394568,כָּל־,,kol-,
Chronica_I,6,45,394569,עָרֵיהֶ֛ם ,,ʕārêhˈem, 
Chronica_I,6,45,394570,שְׁלֹשׁ־,,šᵊlōš-,
Chronica_I,6,45,394571,עֶשְׂרֵ֥ה ,,ʕeśrˌē, 
Chronica_I,7,2,394987,מִסְפָּרָם֙ ,,mispārˌām, 
Chronica_I,7,2,394991,עֶשְׂרִֽים־,,ʕeśrˈîm-,
Chronica_I,7,2,394993,שְׁנַ֥יִם ,,šᵊnˌayim, 
Chronica_I,7,2,394994,אֶ֖לֶף ,,ʔˌelef, 
Chronica_I,7,2,394996,שֵׁ֥שׁ ,,šˌēš, 
Chronica_I,7,2,394997,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Chronica_I,7,7,395057,בְנֵ֣י ,,vᵊnˈê, 
Chronica_I,7,7,395058,בֶ֗לַע ,,vˈelaʕ, 
Chronica_I,7,7,395068,חֲמִשָּׁ֗ה ,,ḥᵃmiššˈā, 
Chronica_I,7,40,395559,מִסְפָּרָ֣ם ,,mispārˈām, 
Chronica_I,7,40,395561,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Chronica_I,7,40,395563,שִׁשָּׁ֖ה ,,šiššˌā, 
Chronica_I,7,40,395564,אָֽלֶף׃ ס ,,ʔˈālef . s, 
Chronica_I,8,39,395967,בְנֵ֖י ,,vᵊnˌê, 
Chronica_I,8,39,395968,עֵ֣שֶׁק ,,ʕˈēšeq, 
Chronica_I,8,39,395974,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,8,39,395978,שְּׁלִשִֽׁי׃ ,,ššᵊlišˈî, . 
Chronica_I,9,9,396120,אֲחֵיהֶם֙ ,,ʔᵃḥêhˌem, 
Chronica_I,9,9,396123,תְּשַׁ֥ע ,,tᵊšˌaʕ, 
Chronica_I,9,9,396124,מֵאֹ֖ות ,,mēʔˌôṯ, 
Chronica_I,9,9,396126,חֲמִשִּׁ֣ים ,,ḥᵃmiššˈîm, 
Chronica_I,9,9,396128,שִׁשָּׁ֑ה ,,šiššˈā, 
Chronica_I,9,22,396329,כֻּלָּ֤ם ,,kullˈām, 
Chronica_I,9,22,396337,מָאתַ֖יִם ,,māṯˌayim, 
Chronica_I,9,22,396339,שְׁנֵ֣ים ,,šᵊnˈêm, 
Chronica_I,9,22,396340,עָשָׂ֑ר ,,ʕāśˈār, 
Chronica_I,12,10,397880,עֹבַדְיָה֙ ,,ʕōvaḏyˌā, 
Chronica_I,12,10,397882,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,12,10,397883,אֱלִיאָ֖ב ,,ʔᵉlîʔˌāv, 
Chronica_I,12,10,397885,שְּׁלִשִֽׁי׃ ,,ššᵊlišˈî, . 
Chronica_I,12,11,397886,מִשְׁמַנָּה֙ ,,mišmannˌā, 
Chronica_I,12,11,397888,רְבִיעִ֔י ,,rᵊvîʕˈî, 
Chronica_I,12,11,397889,יִרְמְיָ֖ה ,,yirmᵊyˌā, 
Chronica_I,12,11,397891,חֲמִשִֽׁי׃ ,,ḥᵃmišˈî, . 
Chronica_I,12,12,397892,עַתַּי֙ ,,ʕattˌay, 
Chronica_I,12,12,397894,שִּׁשִּׁ֔י ,,ššiššˈî, 
Chronica_I,12,12,397895,אֱלִיאֵ֖ל ,,ʔᵉlîʔˌēl, 
Chronica_I,12,12,397897,שְּׁבִעִֽי׃ ,,ššᵊviʕˈî, . 
Chronica_I,12,13,397898,יֹֽוחָנָן֙ ,,yˈôḥānān, 
Chronica_I,12,13,397900,שְּׁמִינִ֔י ,,ššᵊmînˈî, 
Chronica_I,12,13,397901,אֶלְזָבָ֖ד ,,ʔelzāvˌāḏ, 
Chronica_I,12,13,397903,תְּשִׁיעִֽי׃ ,,ttᵊšîʕˈî, . 
Chronica_I,12,14,397904,יִרְמְיָ֨הוּ֙ ,,yirmᵊyˈāhû, 
Chronica_I,12,14,397906,עֲשִׂירִ֔י ס ,,ʕᵃśîrˈî s, 
Chronica_I,12,14,397907,מַכְבַּנַּ֖י ,,maḵbannˌay, 
Chronica_I,12,14,397908,עַשְׁתֵּ֥י ,,ʕaštˌê, 
Chronica_I,12,14,397909,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,12,25,398159,בְּנֵ֣י ,,bᵊnˈê, 
Chronica_I,12,25,398160,יְהוּדָ֔ה ,,yᵊhûḏˈā, 
Chronica_I,12,25,398165,שֵׁ֧שֶׁת ,,šˈēšeṯ, 
Chronica_I,12,25,398166,אֲלָפִ֛ים ,,ʔᵃlāfˈîm, 
Chronica_I,12,25,398168,שְׁמֹונֶ֥ה ,,šᵊmônˌeh, 
Chronica_I,12,25,398169,מֵאֹ֖ות ,,mēʔˌôṯ, 
Chronica_I,12,26,398175,גִּבֹּ֤ורֵי ,,gibbˈôrê, 
Chronica_I,12,26,398176,חַ֨יִל֙ ,,ḥˈayil, 
Chronica_I,12,26,398180,שִׁבְעַ֥ת ,,šivʕˌaṯ, 
Chronica_I,12,26,398181,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Chronica_I,12,26,398183,מֵאָֽה׃ ס ,,mēʔˈā . s, 
Chronica_I,12,27,398185,בְּנֵי֙ ,,bᵊnˌê, 
Chronica_I,12,27,398187,לֵּוִ֔י ,,llēwˈî, 
Chronica_I,12,27,398188,אַרְבַּ֥עַת ,,ʔarbˌaʕaṯ, 
Chronica_I,12,27,398189,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Chronica_I,12,27,398191,שֵׁ֥שׁ ,,šˌēš, 
Chronica_I,12,27,398192,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Chronica_I,12,29,398212,בֵית־,,vêṯ-,
Chronica_I,12,29,398213,אָבִ֥יו ,,ʔāvˌiʸw, 
Chronica_I,12,29,398215,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Chronica_I,12,29,398217,שְׁנָֽיִם׃ ס ,,šᵊnˈāyim . s, 
Chronica_I,12,30,398220,בְּנֵ֧י ,,bᵊnˈê, 
Chronica_I,12,30,398221,בִנְיָמִ֛ן ,,vinyāmˈin, 
Chronica_I,12,30,398224,שְׁלֹ֣שֶׁת ,,šᵊlˈōšeṯ, 
Chronica_I,12,30,398225,אֲלָפִ֑ים ,,ʔᵃlāfˈîm, 
Chronica_I,12,32,398252,חֲצִי֙ ,,ḥᵃṣˌî, 
Chronica_I,12,32,398253,מַטֵּ֣ה ,,maṭṭˈē, 
Chronica_I,12,32,398254,מְנַשֶּׁ֔ה ,,mᵊnaššˈeh, 
Chronica_I,12,32,398255,שְׁמֹונָ֥ה ,,šᵊmônˌā, 
Chronica_I,12,32,398256,עָשָׂ֖ר ,,ʕāśˌār, 
Chronica_I,12,32,398257,אָ֑לֶף ,,ʔˈālef, 
Chronica_I,12,33,398282,רָאשֵׁיהֶ֣ם ,,rāšêhˈem, 
Chronica_I,12,33,398283,מָאתַ֔יִם ,,māṯˈayim, 
Chronica_I,12,34,398290,זְּבֻל֞וּן ,,zzᵊvulˈûn, 
Chronica_I,12,34,398299,חֲמִשִּׁ֣ים ,,ḥᵃmiššˈîm, 
Chronica_I,12,34,398300,אָ֑לֶף ,,ʔˈālef, 
Chronica_I,12,35,398311,נַּפְתָּלִ֖י ,,nnaftālˌî, 
Chronica_I,12,35,398313,אָ֑לֶף ,,ʔˈālef, 
Chronica_I,12,36,398327,דָּנִי֙ ,,ddānˌî, 
Chronica_I,12,36,398330,עֶשְׂרִֽים־,,ʕeśrˈîm-,
Chronica_I,12,36,398332,שְׁמֹונָ֥ה ,,šᵊmônˌā, 
Chronica_I,12,36,398333,אֶ֖לֶף ,,ʔˌelef, 
Chronica_I,12,36,398335,שֵׁ֥שׁ ,,šˌēš, 
Chronica_I,12,36,398336,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Chronica_I,12,37,398339,אָשֵׁ֗ר ,,ʔāšˈēr, 
Chronica_I,12,37,398345,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Chronica_I,12,37,398346,אָֽלֶף׃ ס ,,ʔˈālef . s, 
Chronica_I,12,38,398355,ראוּבֵנִ֨י ,,rʔûvēnˌî, 
Chronica_I,12,38,398358,גָּדִ֜י ,,ggāḏˈî, 
Chronica_I,12,38,398360,חֲצִ֣י׀ ,,ḥᵃṣˈî, 
Chronica_I,12,38,398361,שֵׁ֣בֶט ,,šˈēveṭ, 
Chronica_I,12,38,398362,מְנַשֶּׁ֗ה ,,mᵊnaššˈeh, 
Chronica_I,12,38,398368,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,12,38,398370,עֶשְׂרִ֖ים ,,ʕeśrˌîm, 
Chronica_I,12,38,398371,אָֽלֶף׃ ,,ʔˈālef, . 
Chronica_I,12,39,398392,כָּל־,,kol-,
Chronica_I,12,39,398393,שֵׁרִ֧ית ,,šērˈîṯ, 
Chronica_I,12,39,398394,יִשְׂרָאֵ֛ל ,,yiśrāʔˈēl, 
Chronica_I,12,39,398396,אֶחָ֖ד ,,ʔeḥˌāḏ, 
Chronica_I,15,5,399131,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,5,399132,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,15,5,399134,עֶשְׂרִֽים׃ ס ,,ʕeśrˈîm . s, 
Chronica_I,15,6,399142,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,6,399143,מָאתַ֥יִם ,,māṯˌayim, 
Chronica_I,15,6,399145,עֶשְׂרִֽים׃ ס ,,ʕeśrˈîm . s, 
Chronica_I,15,7,399153,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,7,399154,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,15,7,399156,שְׁלֹשִֽׁים׃ ס ,,šᵊlōšˈîm . s, 
Chronica_I,15,8,399164,אֶחָ֥יו ,,ʔeḥˌāʸw, 
Chronica_I,15,8,399165,מָאתָֽיִם׃ ס ,,māṯˈāyim . s, 
Chronica_I,15,9,399173,אֶחָ֥יו ,,ʔeḥˌāʸw, 
Chronica_I,15,9,399174,שְׁמֹונִֽים׃ ס ,,šᵊmônˈîm . s, 
Chronica_I,15,10,399182,אֶחָ֕יו ,,ʔeḥˈāʸw, 
Chronica_I,15,10,399183,מֵאָ֖ה ,,mēʔˌā, 
Chronica_I,15,10,399185,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,15,10,399186,עָשָֽׂר׃ ס ,,ʕāśˈār . s, 
Chronica_I,20,6,401758,אֶצְבְּעֹתָ֤יו ,,ʔeṣbᵊʕōṯˈāʸw, 
Chronica_I,20,6,401759,שֵׁשׁ־,,šēš-,
Chronica_I,20,6,401761,שֵׁשׁ֙ ,,šˌēš, 
Chronica_I,21,5,401899,כָֽל־,,ḵˈol-,
Chronica_I,21,5,401900,יִשְׂרָאֵ֡ל ,,yiśrāʔˈēl, 
Chronica_I,21,5,401901,אֶ֣לֶף ,,ʔˈelef, 
Chronica_I,21,5,401902,אֲלָפִים֩ ,,ʔᵃlāfîm, 
Chronica_I,21,5,401904,מֵאָ֨ה ,,mēʔˌā, 
Chronica_I,21,5,401905,אֶ֤לֶף ,,ʔˈelef, 
Chronica_I,21,5,401910,יהוּדָ֕ה ,,yhûḏˈā, 
Chronica_I,21,5,401911,אַרְבַּע֩ ,,ʔarbˌaʕ, 
Chronica_I,21,5,401912,מֵאֹ֨ות ,,mēʔˌôṯ, 
Chronica_I,21,5,401914,שִׁבְעִ֥ים ,,šivʕˌîm, 
Chronica_I,21,5,401915,אֶ֛לֶף ,,ʔˈelef, 
Chronica_I,23,3,402988,מִסְפָּרָ֤ם ,,mispārˈām, 
Chronica_I,23,3,402993,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Chronica_I,23,3,402995,שְׁמֹונָ֖ה ,,šᵊmônˌā, 
Chronica_I,23,3,402996,אָֽלֶף׃ ,,ʔˈālef, . 
Chronica_I,23,4,402998,אֵ֗לֶּה ,,ʔˈēlleh, 
Chronica_I,23,4,403005,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Chronica_I,23,4,403007,אַרְבָּעָ֖ה ,,ʔarbāʕˌā, 
Chronica_I,23,4,403008,אָ֑לֶף ,,ʔˈālef, 
Chronica_I,23,4,403010,שֹׁטְרִ֥ים ,,šōṭᵊrˌîm, 
Chronica_I,23,4,403012,שֹׁפְטִ֖ים ,,šōfᵊṭˌîm, 
Chronica_I,23,4,403013,שֵׁ֥שֶׁת ,,šˌēšeṯ, 
Chronica_I,23,4,403014,אֲלָפִֽים׃ ,,ʔᵃlāfˈîm, . 
Chronica_I,23,8,403050,בְּנֵ֣י ,,bᵊnˈê, 
Chronica_I,23,8,403051,לַעְדָּ֗ן ,,laʕdˈān, 
Chronica_I,23,8,403059,שְׁלֹשָֽׁה׃ ס ,,šᵊlōšˈā . s, 
Chronica_I,23,11,403093,זִיזָ֖ה ,,zîzˌā, 
Chronica_I,23,11,403095,שֵּׁנִ֑י ,,ššēnˈî, 
Chronica_I,23,19,403201,אֲמַרְיָ֣ה ,,ʔᵃmaryˈā, 
Chronica_I,23,19,403203,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,23,19,403204,יַחֲזִיאֵל֙ ,,yaḥᵃzîʔˌēl, 
Chronica_I,23,19,403206,שְּׁלִישִׁ֔י ,,ššᵊlîšˈî, 
Chronica_I,23,19,403208,יקַמְעָ֖ם ,,yqamʕˌām, 
Chronica_I,23,19,403210,רְבִיעִֽי׃ ,,rᵊvîʕˈî, . 
Chronica_I,23,20,403217,יִשִּׁיָּ֖ה ,,yiššiyyˌā, 
Chronica_I,23,20,403219,שֵּׁנִֽי׃ ס ,,ššēnˈî . s, 
Chronica_I,24,4,403523,רָאשִׁ֤ים ,,rāšˈîm, 
Chronica_I,24,4,403527,שִׁשָּׁ֣ה ,,šiššˈā, 
Chronica_I,24,4,403528,עָשָׂ֔ר ,,ʕāśˈār, 
Chronica_I,24,23,403765,אֲמַרְיָ֨הוּ֙ ,,ʔᵃmaryˈāhû, 
Chronica_I,24,23,403767,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,24,23,403768,יַחֲזִיאֵל֙ ,,yaḥᵃzîʔˌēl, 
Chronica_I,24,23,403770,שְּׁלִישִׁ֔י ,,ššᵊlîšˈî, 
Chronica_I,24,23,403771,יְקַמְעָ֖ם ,,yᵊqamʕˌām, 
Chronica_I,24,23,403773,רְבִיעִֽי׃ ,,rᵊvîʕˈî, . 
Chronica_I,25,7,404039,כָּל־,,kol-,
Chronica_I,25,7,404042,מָאתַ֖יִם ,,māṯˌayim, 
Chronica_I,25,7,404043,שְׁמֹונִ֥ים ,,šᵊmônˌîm, 
Chronica_I,25,7,404045,שְׁמֹונָֽה׃ ,,šᵊmônˈā, . 
Chronica_I,25,9,404071,גְּדַלְיָ֨הוּ֙ ,,gᵊḏalyˈāhû, 
Chronica_I,25,9,404073,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,25,9,404074,הֽוּא־,,hˈû-,
Chronica_I,25,9,404079,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,9,404080,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,10,404084,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,10,404086,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,10,404087,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,10,404088,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,11,404094,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,11,404096,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,11,404097,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,11,404098,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,12,404102,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,12,404104,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,12,404105,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,12,404106,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,13,404110,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,13,404112,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,13,404113,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,13,404114,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,14,404118,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,14,404120,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,14,404121,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,14,404122,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,15,404126,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,15,404128,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,15,404129,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,15,404130,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,16,404134,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,16,404136,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,16,404137,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,16,404138,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,17,404142,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,17,404144,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,17,404145,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,17,404146,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,18,404150,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,18,404152,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,18,404153,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,18,404154,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,19,404160,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,19,404162,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,19,404163,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,19,404164,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,20,404169,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,20,404171,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,20,404172,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,20,404173,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,21,404178,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,21,404180,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,21,404181,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,21,404182,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,22,404188,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,22,404190,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,22,404191,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,22,404192,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,23,404198,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,23,404200,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,23,404201,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,23,404202,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,24,404208,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,24,404210,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,24,404211,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,24,404212,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,25,404218,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,25,404220,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,25,404221,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,25,404222,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,26,404228,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,26,404230,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,26,404231,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,26,404232,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,27,404237,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,27,404239,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,27,404240,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,27,404241,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,28,404248,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,28,404250,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,28,404251,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,28,404252,עָשָֽׂר׃ ,,ʕāśˈār, . 
