signI	signJ	{measureName}
6(N01)	U4	52.6419828418365
A	NI~a	52.63162793910332
EN~a	KUR~a	52.58556331626856
3(N57)	NAM2	52.56624422314259
AB~a	ME~a	52.539868128224434
DI	GAL~a	52.49471994359123
EN~a	GA2~a1	52.47252618500349
4(N01)	BAR	52.46778276773343
KU6~a	PAP~a	52.289303404981716
7(N01)	UDU~a	52.28922145760852
KI	SZU	52.24779170174738
5(N01)	PA~a	52.17791504888451
GAL~a	SUKKAL	52.16703312774683
1(N14)	TE	52.069851094783644
2(N01)	TAK4~a	52.04933851290319
HASZHUR	MA	52.04800654225395
BU~a	DU6~a	51.986666666666665
1(N14)	NI~a	51.897341996416614
PAP~a	SU~a	51.87899581322262
A	ME~a	51.876955306788965
A	GAL~a	51.86210119815979
AB~a	SAL	51.76581431874257
1(N01)	LA2	51.751579314606964
3(N01)	IB~a	51.71154310824461
E2~a	SAG	51.66609995012301
3(N01)	MUSZEN	51.648396552236804
SZU	TUR	51.61664804959112
3(N57)	BA	51.57233453190718
AB~a	E2~a	51.56622381004416
GI	PA~a	51.54037731863189
KU6~a	SAL	51.53744562370622
1(N01)	U2~a	51.52102841136193
AB~a	BU~a	51.50928207978522
1(N14)	2(N57)	51.49615500805227
NAM2	U4	51.41042957902425
2(N01)	MASZ2	51.4056595137477
1(N01)	LAGAB~b	51.33258179201301
4(N14)	6(N01)	51.3028774982955
1(N24)	3(N01)	51.29737094647518
2(N57)	EN~a	51.28317312136593
EN~a	UNUG~a	51.2451060757488
ERIN	GAL~a	51.22517811854906
1(N34)	U4	51.22454500658936
GU7	SZE~a	51.12561142419363
2(N14)	9(N01)	51.110534833201584
GAL~a	IB~a	51.09078044934773
GAL~a	TUR	51.06202244831729
1(N01)	KISZ	50.98380775648605
2(N01)	SUHUR	50.91842796510134
1(N01)	N	50.91140268697848
GI	NE~a	50.89104282518786
2(N01)	ZATU659	50.89054671158879
2(N01)	GAN2	50.839343626327086
NUN~a	SAL	50.81723872735331
GI	HI	50.807019198328156
1(N14)	MUSZEN	50.700345753380475
2(N01)	KU3~a	50.68729757423383
BA	NUN~a	50.66422464524792
2(N01)	MU	50.64869429881622
ME~a	NUN~a	50.628077170737306
3(N01)	KUR~a	50.60555277945583
AN	TE	50.5886578924947
BU~a	TE	50.523327240976336
BU~a	KU6~a	50.518005700798206
1(N14)	TUG2~a	50.46626671040301
2(N01)	SILA3~a	50.41227723301944
PA~a	U4	50.3460968631733
3(N01)	TUG2~a	50.23388742592087
NUN~a	SAG	50.18738291028958
5(N01)	SI	50.16808298146538
A	SAG	49.954995522171735
4(N01)	KI	49.922917772286446
SAG	SZU	49.90734430693
2(N39~a)	SZE~a	49.85146246737148
1(N01)	LAGAB~a	49.80666697831443
4(N14)	5(N14)	49.745076559103104
1(N34)	BA	49.731780936545476
SZE~a	SZUBUR	49.53123376995721
DUG~a	EN~a	49.50231916667325
3(N01)	GA~a	49.47487096563581
A	PA~a	49.37025086749321
2(N14)	HI	49.28244274671948
5(N01)	NAM2	49.25301586473909
EN~a	TAK4~a	49.20127097770977
SAG	U4	49.199398344142104
2(N01)	NAGA~a	49.19482251058234
AN	TUR	49.164983364465186
1(N34)	7(N01)	49.16384604089148
1(N01)	GIR3~c	49.150916029689895
1(N14)	RU	49.1315205848061
1(N04)	SZE~a	49.09863937079527
1(N34)	GI	49.07130688385856
PAP~a	SZUBUR	49.0210234440278
NAM2	SZU	48.9971831570698
1(N01)	EZEN~b	48.971937230057684
1(N58)	EN~a	48.96534442974793
SZE~a	UDU~a	48.95667648798522
2(N01)	NA~a	48.950937732119286
1(N01)	BAD~a	48.9242826657832
DU	SAG	48.89931772001921
KU6~a	RAD~a	48.88854571910848
ME~a	SI	48.88203235504051
1(N57)	2(N57)	48.843775330908414
2(N14)	KU6~a	48.8246656248404
GI	SANGA~a	48.721398284135475
1(N01)	ISZ~b	48.5965982731063
5(N01)	9(N01)	48.58801392130826
EN~a	ERIM~a	48.562787229066316
1(N01)	UKKIN~a	48.55693236689984
1(N01)	NIMGIR	48.55234380831744
3(N14)	GAL~a	48.55168102566062
3(N57)	PA~a	48.494585486643984
BU~a	MUSZEN	48.461385570856976
GAN2	SZE~a	48.44651207010974
IB~a	SANGA~a	48.43048204741708
1(N01)	UTUA~a	48.34949803060722
3(N57)	SU~a	48.34554972074587
3(N57)	AB~a	48.29790682640069
GAL~a	TUR3~a	48.27549700052989
3(N57)	GAL~a	48.220414654161225
E2~a	TUR	48.18128124376223
1(N14)	MUSZ3~a	48.1687623473061
2(N01)	APIN~a	48.118171871101076
3(N14)	E2~a	48.065653557789155
1(N01)	NI~b	48.035722228344234
3(N57)	KI	48.01289323029609
2(N01)	SZE3	48.00640155494906
7(N01)	EN~a	47.957698435628686
1(N01)	SI4~a	47.93452890939565
1(N01)	NIN	47.921493783561175
KI	SI	47.88916178787054
1(N34)	GAR	47.859078303211255
3(N57)	ME~a	47.81781053888835
2(N01)	NUNUZ~a1	47.76302062583516
TUR	U4	47.75380041054944
GI	MUSZEN	47.72836258978983
ME~a	NAM2	47.71996722172531
GAL~a	SAG	47.65636495409322
EN~a	NAGA~a	47.58017412739953
5(N01)	DUG~a	47.42149031181341
1(N57)	SZU2	47.4173282024548
2(N34)	5(N01)	47.37309059016281
EN~a	U2~b	47.32410433292458
1(N34)	AN	47.287646416485586
NAM2	SANGA~a	47.28260521207318
1(N01)	DUR2	47.26965326101342
2(N01)	PIRIG~b1	47.26763992317027
1(N14)	GU7	47.242895698882975
3(N57)	KU6~a	47.19440737280023
APIN~a	SZE~a	47.19409971013074
AB2	EN~a	47.16167758896816
5(N01)	SZITA~a1	47.15447397450023
5(N01)	AB~a	47.14093382731936
5(N01)	HI	47.07527610039072
BA	GAL~a	47.03578121859106
BA	DU	47.010417928067255
4(N01)	KU6~a	46.9846037571715
A	NAM2	46.96463326561772
1(N57)	ME~a	46.943883812592155
3(N01)	UDUNITA~a	46.91354466978732
1(N01)	SAR~a	46.888476984368104
1(N57)	A	46.88732258925357
1(N14)	HI@g~a	46.887136183486895
A	TAK4~a	46.866342741842445
3(N14)	SAL	46.85765892132439
PAP~a	TE	46.766107661536516
5(N01)	TUR	46.7564488136208
1(N01)	SUG5	46.7287808858989
6(N01)	AN	46.71819401012971
3(N57)	SAG	46.71385426684385
EN~a	PIRIG~b1	46.648837653269986
BU~a	RU	46.60712613401633
1(N14)	SZUBUR	46.59617446356546
GAL~a	KI	46.59401805980025
SAL	SI	46.5718779571941
3(N57)	MUSZEN	46.5686342813028
BU~a	SAG	46.47303490273679
3(N01)	MASZ2	46.448089349159495
2(N14)	SAG	46.446033026342796
1(N14)	1(N39~a)	46.4418491843988
4(N01)	9(N01)	46.3840836246184
A	HI	46.335884802131865
1(N01)	KU~b1	46.280739316322425
1(N14)	GA2~a1	46.27065947759233
NE~a	PAP~a	46.26441234198555
2(N01)	TUR3~a	46.22473560553802
2(N01)	2(N34)	46.21076118300291
AB~a	PA~a	46.17961266341055
2(N14)	AB~a	46.16200945187675
8(N01)	EN~a	46.14811432288682
1(N01)	KASZ~a	46.09861152940395
GAL~a	UMUN2	46.07217284621694
DU	SI	46.03078464812496
1(N01)	SZAB~a	46.027066537387874
A	MUSZEN	46.01954179112096
1(N45)	3(N01)	46.001825939129205
E2~a	PA~a	45.99702131969128
HI@g~a	SZE~a	45.942966887415146
1(N01)	IM~a	45.917414661902384
4(N14)	8(N01)	45.9135505242956
6(N01)	GI	45.864406418515024
A	GISZ	45.85497680115423
KISAL~b1	PAP~a	45.82993698159799
5(N01)	SUHUR	45.79498357520914
A	U2~b	45.77733695587682
3(N01)	U8	45.770136799742026
1(N01)	KA~a	45.76336222113913
1(N01)	MUD	45.72634296599512
1(N01)	UR~a	45.723831305359695
1(N14)	SZE3	45.702286990745904
RAD~a	SZE~a	45.627712623489295
DU	PA~a	45.61139124131476
2(N01)	KASZ~c	45.58585290982051
AB~a	NUN~a	45.581515550743
SAL	SZU2	45.53949556966886
HI	KI	45.518874131564665
1(N01)	GESZTU~b	45.458406222872036
1(N01)	1(N04)	45.45441133776602
AB2	U4	45.4303791615148
KI	NUN~a	45.37360675916189
DUG~a	GAR	45.32490087974771
NAM2	TE	45.298854273756824
2(N01)	U2~b	45.26999032991829
KU6~a	SZU	45.26365314995539
1(N01)	USZ~a	45.24624347459132
3(N57)	RU	45.22392681861411
BU~a	UDU~a	45.20792164659928
2(N14)	DU	45.18287462443411
1(N14)	RAD~a	45.18200867620808
5(N01)	U8	45.14546336385321
SZU2	ZATU753	45.143640320743266
KI	SANGA~a	45.10541633236106
AB2	SZE~a	45.0671706733871
ME~a	PA~a	45.02677429919544
AB~a	SZU	45.00412632398047
1(N45)	5(N14)	44.973084273433564
4(N01)	AB~a	44.96158308032795
AN	GA~a	44.91164521062268
PA~a	SZU	44.836367658021516
E2~a	MUSZEN	44.83466168500067
3(N14)	A	44.77798198803543
2(N01)	NUN~b	44.76398189403959
AN	NE~a	44.72519274180166
AN	SZITA~a1	44.71968002892328
KU6~a	ME~a	44.71324197588911
AN	BAR	44.708518336943136
KI	ME~a	44.67287784271306
E2~b	EN~a	44.66327928813911
GAL~a	SZUBUR	44.64586788777403
